Datum;UhrZeit;MesswertCount;Nennvolumen;VolumenAktuelleMessung;MlVolumen;WaagenWert;ZWert;WasserTemperatur;LuftDruck;GeraeteArt;SnDisplay;RevDisplay;SnBasis;RevBasis;Fac;FacNeu;Offset;OffsetNeu;Ut;SpeedUp;SpeedDown;Pruefzeit;PcName;UserName
08.09.2021;10:57:44;2;10ml;1;0,97569677;0,9721;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;;00000322;2 ml/s;2 ml/s;00:01:05;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:57:51;3;10ml;1;0,99787854;0,9942;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;;00000322;2 ml/s;2 ml/s;00:01:13;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:57:59;4;10ml;1;0,99838039;0,9947;1,0037;24,21;997,5;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;;00000322;2 ml/s;2 ml/s;00:01:20;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:58:07;5;10ml;1;0,99727632;0,9936;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;;00000322;2 ml/s;2 ml/s;00:01:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:58:14;6;10ml;1;0,99627262;0,9926;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;;00000322;2 ml/s;2 ml/s;00:01:35;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:58:35;1;10ml;1;4,98066051;4,9623;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:01:56;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:58:46;2;10ml;1;5,00123636;4,9828;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:02:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:58:58;3;10ml;1;4,99611749;4,9777;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:02:19;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:59:09;4;10ml;1;5,00193895;4,9835;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:02:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:59:21;5;10ml;1;4,90377709;4,8857;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:02:42;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:59:33;6;10ml;1;4,90458005;4,8865;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:02:55;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;10:59:52;1;10ml;1;9,83555741;9,7993;1,0037;24,21;997,2;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:03:14;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:00:09;2;10ml;1;9,85141587;9,8151;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:03:31;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:00:26;3;10ml;1;9,84569478;9,8094;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:03:48;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:00:43;4;10ml;1;9,82652411;9,7903;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:04:04;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:01:00;5;10ml;1;9,84438997;9,8081;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:04:21;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:01:16;6;10ml;1;9,73669296;9,7008;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033671;;00452000;00471374;00000322;2 ml/s;2 ml/s;00:04:38;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:02:54;1;10ml;1;1,00711258;1,0034;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00471374;00000322;2 ml/s;2 ml/s;00:00:52;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:03:01;2;10ml;1;1,0127333;1,009;1,0037;24,21;997,2;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00471374;00000322;2 ml/s;2 ml/s;00:00:59;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:03:08;3;10ml;1;1,02829065;1,0245;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00471374;00000322;2 ml/s;2 ml/s;00:01:06;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:03:20;1;10ml;1;5,10351339;5,0847;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:01:18;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:03:32;2;10ml;1;5,09397824;5,0752;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:01:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:03:43;3;10ml;1;5,09437972;5,0756;1,0037;24,21;997,4;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:01:41;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:04:00;1;10ml;1;10,17199765;10,1345;1,0037;24,21;997,2;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:01:58;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:04:17;2;10ml;1;10,19177054;10,1542;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:02:15;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:04:33;3;10ml;1;10,19126869;10,1537;1,0037;24,21;997,3;dispenser;71007005;51001121;11007002;60002031;00033076;00033076;00471374;00381519;00000322;2 ml/s;2 ml/s;00:02:31;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:20;1;50ml;5;5,03004255;5,0115;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:28;2;50ml;5;5,06858463;5,0499;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:38;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:36;3;50ml;5;5,03094588;5,0124;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:45;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:43;4;50ml;5;5,07721645;5,0585;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:53;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:51;5;50ml;5;5,0556369;5,037;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:01:00;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:13:58;6;50ml;5;5,03867437;5,0201;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:01:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:14:21;1;50ml;5;25,04361981;24,9513;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:01:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:14:33;2;50ml;5;25,0372965;24,945;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:01:42;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:14:44;3;50ml;5;25,01340844;24,9212;1,0037;24,11;997,0;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:01:54;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:14:57;4;50ml;5;25,03579095;24,9435;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:02:06;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:15:09;5;50ml;5;25,02816283;24,9359;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:02:19;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:15:21;6;50ml;5;25,02264248;24,9304;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:02:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:16:05;1;50ml;5;50,06194638;49,8774;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:03:15;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:16:22;2;50ml;5;50,04016609;49,8557;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:03:31;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:16:38;3;50ml;5;50,0454857;49,861;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:03:47;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:16:54;4;50ml;5;50,04106942;49,8566;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:04:04;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:17:11;5;50ml;5;50,04086868;49,8564;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:04:20;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:17:44;6;50ml;5;50,04137053;49,8569;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017171;;01376500;01038805;00000300;10 ml/s;10 ml/s;00:04:54;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:18:59;1;50ml;5;5,00063414;4,9822;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;01038805;00000300;10 ml/s;10 ml/s;00:00:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:19:06;2;50ml;5;5,01308002;4,9946;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;01038805;00000300;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:19:14;3;50ml;5;5,00404672;4,9856;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;01038805;00000300;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:19:27;1;50ml;5;25,00688439;24,9147;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:00:56;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:19:39;2;50ml;5;25,00236774;24,9102;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:01:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:19:51;3;50ml;5;25,02515173;24,9329;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:01:20;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:20:09;1;50ml;5;50,00322993;49,8189;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:01:38;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:20:26;2;50ml;5;49,98978035;49,8055;1,0037;24,11;997,2;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:01:55;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;11:23:04;3;50ml;5;49,97241634;49,7882;1,0037;24,11;997,1;dispenser;71207034;51001101;51204015;51001175;00017187;00017187;01038805;00998966;00000300;10 ml/s;10 ml/s;00:04:33;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:35:59;1;50ml;5;4,95305876;4,9348;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:36:06;2;50ml;5;4,94814063;4,9299;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:37;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:36:13;3;50ml;5;4,94161658;4,9234;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:36:22;4;50ml;5;4,93388809;4,9157;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:00:53;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:36:30;5;50ml;5;4,9422188;4,924;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:01:01;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:36:39;6;50ml;5;4,94442694;4,9262;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;;00000300;10 ml/s;10 ml/s;00:01:10;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:01;1;50ml;5;24,99754998;24,9054;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:01:32;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:13;2;50ml;5;24,99694776;24,9048;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:01:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:24;3;50ml;5;25,00327107;24,9111;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:01:55;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:36;4;50ml;5;24,99574332;24,9036;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:02:07;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:48;5;50ml;5;24,99213;24,9;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:02:19;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:37:59;6;50ml;5;25,00066145;24,9085;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:02:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:38:42;1;50ml;5;50,00975398;49,8254;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:03:13;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:38:59;2;50ml;5;50,0063414;49,822;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:03:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:39:15;3;50ml;5;50,01798432;49,8336;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:03:46;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:39:31;4;50ml;5;50,004334;49,82;1,0037;23,91;995,4;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:04:02;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:39:48;5;50ml;5;50,0063414;49,822;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:04:19;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:40:26;6;50ml;5;50,01146027;49,8271;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017171;;01376500;01754064;00000300;10 ml/s;10 ml/s;00:04:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:41:42;1;50ml;5;4,99481268;4,9764;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01754064;00000300;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:41:49;2;50ml;5;4,998426;4,98;1,0037;23,91;995,7;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01754064;00000300;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:41:56;3;50ml;5;4,99852637;4,9801;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01754064;00000300;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:42:09;1;50ml;5;25,00477662;24,9126;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:00:56;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:42:20;2;50ml;5;25,01079882;24,9186;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:01:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:42:32;3;50ml;5;25,00849031;24,9163;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:01:19;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:42:50;1;50ml;5;50,00614066;49,8218;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:01:37;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:43:11;2;50ml;5;49,99509996;49,8108;1,0037;23,91;995,5;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:01:58;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:43:28;3;50ml;5;49,99861291;49,8143;1,0037;23,91;995,6;dispenser;71107067;51001121;51107026;60002035;00017174;00017174;01754064;01772536;00000300;10 ml/s;10 ml/s;00:02:15;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:48:37;1;20ml;2;2,02084958;2,0134;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:00:37;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:48:44;2;20ml;2;2,01733663;2,0099;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:00:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:48:53;3;20ml;2;2,01763774;2,0102;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:00:53;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:49:00;4;20ml;2;2,01864144;2,0112;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:00:59;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:49:08;5;20ml;2;2,01994625;2,0125;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:01:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:49:18;6;20ml;2;2,01663404;2,0092;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;01772536;00000300;4 ml/s;4 ml/s;00:01:18;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:49:40;1;20ml;2;9,97988947;9,9431;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:01:40;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:49:51;2;20ml;2;9,98169613;9,9449;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:01:51;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:50:02;3;20ml;2;9,98029095;9,9435;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:02:02;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:50:13;4;20ml;2;9,98019058;9,9434;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:02:13;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:50:25;5;20ml;2;9,98049169;9,9437;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:02:25;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:50:36;6;20ml;2;9,97155876;9,9348;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:02:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:50:53;1;20ml;2;19,95947783;19,8859;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:02:53;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:51:11;2;20ml;2;19,96309115;19,8895;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:03:11;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:51:28;3;20ml;2;19,96740706;19,8938;1,0037;23,91;995,5;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:03:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
08.09.2021;13:51:44;4;20ml;2;19,96519892;19,8916;1,0037;23,91;995,6;dispenser;71810001;51001121;21809003;60002032;00006780;00017174;00819410;00626931;00000300;4 ml/s;4 ml/s;00:03:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
